"code","iso","country","FGA.ind.1995","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020","FGA.ind.2021","FGA.ind.2022"
352,"ISL","Iceland",50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,50.1920358382378,54.8369455186292,59.4691586033956,60.6780243779882,45.6195607744122,45.9595674949371,48.4899167907921,46.387998995619,43.6384867428396,44.7754217192798,47.0637969264859,51.7183684701798,57.9624138248739,67.6890401479286,63.0416837475183,68.7151798150476,68.7151798150476,68.7151798150476,68.7151798150476
356,"IND","India",50.4927562263876,50.4927562263876,50.4927562263876,50.4927562263876,50.4927562263876,41.9705961679208,34.8691851854396,34.035746896316,28.7500479131006,23.7380872474527,33.1631713168174,48.6465109895715,53.8394362471341,56.5482097637391,60.0514892995949,58.7334523299576,58.8028431757053,61.0880829329778,58.3854422979745,50.3656398551904,54.3295343532878,61.420531799997,59.5400340266768,62.166206872995,64.189144619397,64.189144619397,64.189144619397,64.189144619397
360,"IDN","Indonesia",100,100,100,100,100,100,100,100,100,100,100,100,87.8630908792369,80.1465431474169,79.5122580257981,74.3230431710617,84.4093718754814,97.1325447459651,100,100,100,100,100,99.5879274272092,93.007847235943,93.007847235943,93.007847235943,93.007847235943
364,"IRN","Iran",100,100,100,100,100,100,100,95.2556893755469,89.9685762012668,90.2599815946295,90.0890748307883,91.5322202381941,93.2477847398523,93.0213199715984,91.7610092714078,91.7002816422147,91.7047771660464,89.7874621571283,88.3121934038,90.4898302951176,91.4017453727528,92.1559717176356,91.9247687150779,90.5163837338357,91.8098313373963,91.8098313373963,91.8098313373963,91.8098313373963
368,"IRQ","Iraq",100,100,100,100,100,100,100,100,94.7321841046621,88.4284723817212,84.1303027071667,77.4906029346046,71.8517612340203,68.8845534837557,74.1503861448186,86.1466851130392,87.5471969056682,88.5743483804956,89.8980512929948,90.1835710342533,90.0565059605079,87.1815655977623,82.1235297803248,74.7349580710698,74.5553878287655,74.5553878287655,74.5553878287655,74.5553878287655
372,"IRL","Ireland",2.02957851511772,2.02957851511772,2.02957851511772,2.02957851511772,2.02957851511772,8.46891565341363,16.2666836384183,23.4175892013105,31.8025559923258,39.1013512384628,42.2693144177564,44.3151169543875,44.5417094405005,50.9097225999415,58.3419101790305,60.6121744935721,59.4239425700142,63.7071078655528,65.1203151725819,68.1710692696659,68.4240265730661,70.0325541621913,72.612130786927,77.6971105941292,87.1195328071696,87.1195328071696,87.1195328071696,87.1195328071696
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,28.3979939975145,35.8813012942933,43.4531816651165,52.5585624339781,56.136486545234,58.3467936443753,58.5095628259204,49.1373340831317,43.5960270980355,36.9321562311768,39.4406279053287,33.3225146952594,26.2430950487395,27.1607867055641,27.98559070777,34.0862405943391,34.0862405943391,34.0862405943391,34.0862405943391
380,"ITA","Italy",36.2634534871599,36.2634534871599,36.2634534871599,36.2634534871599,36.2634534871599,31.3113816269191,28.1057028449903,32.0351514755851,40.7384340137618,49.968214256194,61.1706922583032,62.2834478031887,64.837308673632,64.518039733506,61.1107793016751,60.0126686864713,56.3561240574555,53.5448379870397,53.3663992956214,55.1801139672531,58.2612840223785,60.9611445169612,63.8463269182633,66.9477434098837,69.7048532530935,69.7048532530935,69.7048532530935,69.7048532530935
388,"JAM","Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49933322312367,19.6406426289454,30.6640252133066,41.9222618131578,47.7037883416832,52.3294718108992,55.2981563064886,57.2398569125771,58.3920952759455,58.7951038690269,58.5018676191343,58.5018676191343,58.5018676191343,58.5018676191343
392,"JPN","Japan",44.5771108386417,44.5771108386417,44.5771108386417,44.5771108386417,44.5771108386417,58.2650270047822,69.1868703209297,81.5079498891252,86.1895206084942,92.5729625296211,87.4508466378699,83.0777242142697,77.3459814491107,71.4283276067544,66.3602204163928,63.0368977479821,58.9933158840776,56.9973583381867,54.7854105805579,53.5211337254547,51.8781315079342,50.1397192436842,49.3023412582907,49.6256054940193,51.2802428654114,51.2802428654114,51.2802428654114,51.2802428654114
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4697433771298,25.4877304616354,38.2776983383194,46.4016523678112,50.0271715397146,53.7079334525576,56.2377441484047,57.7404382865454,58.5830547567354,58.5830547567354,58.5830547567354,58.5830547567354
398,"KAZ","Kazakhstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7175632690835,26.6317626033195,43.0385344269396,59.3507878082517,67.3628948836923,74.5182986166114,74.5182986166114,74.5182986166114,74.5182986166114
404,"KEN","Kenya",0,0,0,0,0,0,0,0,0,0,0,0,2.02297890691226,5.73046680742213,9.34402731063503,13.5024374188692,22.2846967354659,30.8050291892685,38.5202098408034,45.446202112148,51.4100378893334,56.505909184599,60.1084206444411,62.263388717473,62.4752967226792,62.4752967226792,62.4752967226792,62.4752967226792
296,"KIR","Kiribati",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",88.9076708238276,88.9076708238276,88.9076708238276,88.9076708238276,88.9076708238276,88.9076708238276,88.9076708238276,88.1569322573497,84.4293722473829,78.3598034592649,71.2063067804204,63.1441195239255,56.8299132996183,53.6512347964537,51.5079233499445,50.8432832415,53.8237893838841,57.2976110115126,60.8592742702832,64.3044776016685,67.6097439582997,70.0412333621732,71.5915408157274,72.0812999148977,71.4538813854451,71.4538813854451,71.4538813854451,71.4538813854451
417,"KGZ","Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91530965527333,13.9432561512034,24.4907563751539,35.653897709119,43.606652204562,47.6795077671873,52.2512525095018,55.3243835384466,57.6351907277502,59.2609966242185,60.1209885581057,60.1209885581057,60.1209885581057,60.1209885581057
418,"LAO","Laos",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
428,"LVA","Latvia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66753804798026,19.6369104883844,36.8883469242102,50.5640150758709,59.4366961268923,63.0076662715203,65.1639725247425,67.1189321518973,68.3892730355388,71.578321834641,71.578321834641,71.578321834641,71.578321834641
422,"LBN","Lebanon",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
426,"LSO","Lesotho",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87879007255054,21.8223871326247,35.3821948754724,44.0634013886901,49.4334130923321,53.6516975354872,56.4940524025571,58.1193614563709,58.7348921554202,58.7348921554202,58.7348921554202,58.7348921554202
434,"LBY","Libya",50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,50.62248224521,54.0586584142236,57.0018061166571,58.9333371411433,60.7340339993201,63.1721965096316,64.7309443721386,66.0481256602095,66.1089058823246,65.8671050003164,65.3269495379307,66.2493533128832,66.2493533128832,66.2493533128832,66.2493533128832
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7301607657965,19.6922429131585,24.3507097133073,26.7420385824034,24.3467385168718,19.8249572746323,19.8993061181229,30.1005615128516,41.4780936288413,41.4780936288413,41.4780936288413,41.4780936288413
442,"LUX","Luxembourg",0,0,0,0,0,0,0,0,0,0,0,5.0742649903956,16.7235848547158,26.436930769519,34.0223732059805,40.4919020956837,45.896963492665,50.6670780716892,54.7229952729406,57.7221192368376,61.1996179624627,64.8047795879697,67.1337108813958,70.6872871308162,75.2534222901488,75.2534222901488,75.2534222901488,75.2534222901488
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,2.80601456124847,15.3356889215704,25.0135583766639,30.4729603582889,32.481596893192,42.7411418205269,48.9440409614488,52.7525982611964,54.5344924694686,56.5106393480089,58.0425637105324,59.3473383703518,60.4853853879732,60.4853853879732,60.4853853879732,60.4853853879732
454,"MWI","Malawi",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
458,"MYS","Malaysia",97.0844398478775,97.0844398478775,97.0844398478775,97.0844398478775,97.0844398478775,100,98.853044640316,88.3092441645674,75.1127368435381,61.5389062706606,48.4707566264991,36.8472042870246,30.8607295074722,32.8394861910146,46.0900574996886,61.4076375903397,69.5370658478028,70.224684026796,69.586263098004,68.4872230559988,61.4374710796164,52.4827925754593,48.1283307200699,42.8557566193066,48.0525420828867,48.0525420828867,48.0525420828867,48.0525420828867
462,"MDV","Maldives",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
466,"MLI","Mali",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
470,"MLT","Malta",0,0,0,0,0,0,0,0,0,0,0,0,6.42032790217839,16.611549194685,25.1530257452507,33.348321678257,37.4466138156042,37.9656323105137,38.8244591702293,40.5553680406251,41.6465076172369,43.3598517549644,46.0179330869362,51.1006954008685,58.1351785073034,58.1351785073034,58.1351785073034,58.1351785073034
584,"MHL","Marshall Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
478,"MRT","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9951815179523,30.2805147635637,40.4307021003839,47.1592019113092,51.4457092064767,53.8548253434648,54.8456238781607,55.2931054256216,55.2931054256216,55.2931054256216,55.2931054256216
480,"MUS","Mauritius",78.6721580874896,78.6721580874896,78.6721580874896,78.6721580874896,78.6721580874896,73.467027457244,100,100,100,100,100,100,100,100,82.6581961652012,21.9557861084632,26.5831224138569,34.4042296888496,42.44604595644,46.6924483020281,49.4512992638956,51.2662088194432,53.6970766341214,55.5318441179616,57.0567469138198,57.0567469138198,57.0567469138198,57.0567469138198
484,"MEX","Mexico",38.3139455408551,38.3139455408551,38.3139455408551,38.3139455408551,38.3139455408551,34.409259361834,37.0413497431339,46.9839214771779,42.2289924973117,41.5413051053447,39.1606782070591,14.8950261272953,0,0,0,0,13.896212939367,56.3644983773373,87.5324305096959,100,100,100,100,93.3096403062433,75.823842370253,75.823842370253,75.823842370253,75.823842370253
583,"FSM","Micronesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3685418761827,23.0762715131732,33.562478003417,40.566335619221,41.7153175192308,43.7026973304205,46.5156538831538,48.9756134509204,51.6991970917326,51.6991970917326,51.6991970917326,51.6991970917326
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2753758569279,42.1992280515498,42.1992280515498,42.1992280515498,42.1992280515498
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,1.01590677522455,12.7119868983015,23.6146993088268,30.2400776504644,30.6308241651747,24.8481523066488,19.5965692204433,14.2343434462824,10.7733763675987,14.558982055512,20.4690453574513,28.7221467494571,39.0826559851311,39.0826559851311,39.0826559851311,39.0826559851311
504,"MAR","Morocco",25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962,25.959948828962
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03269135945985,39.7288138733037,44.8455969527984,54.1058474984721,57.1073907810894,54.8908486917995,52.7987749207503,51.3782171102924,51.0219711938029,52.8972592384359,55.936637449888,55.936637449888,55.936637449888,55.936637449888
104,"MMR","Myanmar",58.7558697966605,58.7558697966605,58.7558697966605,58.7558697966605,58.7558697966605,50.1245128106917,50.6232376126971,51.4067865864192,48.9226998398801,41.3294328420835,46.9413129308393,49.2583211400528,52.5917551026824,56.8958870134319,62.389422832861,59.5713249198167,64.1700603758477,68.741374851577,69.5744370180198,62.7302200828994,66.6457934124246,67.2857736328521,67.9274456171219,68.4956052375585,68.9962735559969,68.9962735559969,68.9962735559969,68.9962735559969
516,"NAM","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0.526376617326392,7.25504568852848,16.2300665603979,27.7275248850031,39.8295620196333,53.9014484586915,67.8419993117515,79.811780199741,75.0148481644096,69.5398918769874,64.6109464504576,62.4742692698544,61.4329631863246,61.4329631863246,61.4329631863246,61.4329631863246
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
528,"NLD","Netherlands",73.8489408414639,73.8489408414639,73.8489408414639,73.8489408414639,73.8489408414639,75.7808306043972,89.9656882207927,100,100,100,100,100,100,100,86.862103650457,68.770324007788,67.039709443731,70.7182602344685,72.8248552916867,81.221134707272,86.3446049654635,91.2587272746999,95.669376154716,96.1840255910116,94.2647202192637,94.2647202192637,94.2647202192637,94.2647202192637
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",90.6307779430068,90.6307779430068,90.6307779430068,90.6307779430068,90.6307779430068,87.3507114452294,85.4511871283345,85.5513218806744,80.709375789368,81.0225650592465,75.9298585734042,68.9027457768158,64.3233923994423,58.3235719911568,53.1187001778594,48.6970664211821,48.4114766776447,50.0580176702266,51.8938623611213,52.4915126944991,54.0874512290553,55.7443089768283,56.4905725586769,56.2774403170226,57.9695776292032,57.9695776292032,57.9695776292032,57.9695776292032
558,"NIC","Nicaragua",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
562,"NER","Niger",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
566,"NGA","Nigeria",87.3367567357334,87.3367567357334,87.3367567357334,87.3367567357334,87.3367567357334,42.354960546085,4.21442593241494,0,0,0,0,0,9.89571788594407,18.7756826515225,22.3823260697328,25.6596200981322,31.6188904673697,39.2131431869668,45.7124146554495,50.8289384820471,54.0425129791643,57.0325131837344,59.3368537928244,60.657611248082,61.4289311837068,61.4289311837068,61.4289311837068,61.4289311837068
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",0,0,0,0,0,0,0,0,0,0,0,0,1.72317828611658,11.5494831611178,18.8517269311076,24.0184149352526,42.0836350151429,71.6780857867798,83.7158940121426,89.7130964109011,88.7476352747849,86.1860519949311,81.3054567985812,73.8199641059855,63.8288659930741,63.8288659930741,63.8288659930741,63.8288659930741
578,"NOR","Norway",100,100,100,100,100,88.7258441650779,77.750185560255,82.378061168127,83.6057871364708,82.8910238742881,83.0317982893837,84.3692969706946,84.011827338862,83.0198032184067,93.5288499187248,100,100,100,100,100,100,100,100,100,93.2391892664934,93.2391892664934,93.2391892664934,93.2391892664934
512,"OMN","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2638563539688,30.7407243023372,41.2919705072227,47.5552555677351,53.1903926539613,57.5910457700461,60.3639639585311,59.8223080153283,59.8223080153283,59.8223080153283,59.8223080153283
586,"PAK","Pakistan",100,100,100,100,100,100,100,100,87.6378619180044,78.202455449036,76.6749238412374,74.2664478913443,72.575264078101,72.7318432788665,71.7706853893316,69.8109786977838,69.5948856141836,69.8166631858057,70.7333398872897,72.1362489375905,73.9754070956713,75.36111460299,76.3244016209817,76.609314915296,76.2924490661303,76.2924490661303,76.2924490661303,76.2924490661303
585,"PLW","Palau",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
591,"PAN","Panama",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
598,"PNG","Papua New Guinea",0,0,0,0,0,0,12.1703132621163,58.0512476904446,59.764453614412,38.7374103693122,0.0409274231121088,0,0,0,0,0,0,18.514021220816,35.8568455285901,46.9823930178293,52.408394250921,56.9715190216808,59.7572183915868,60.7743796527358,60.7124327127332,60.7124327127332,60.7124327127332,60.7124327127332
600,"PRY","Paraguay",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
604,"PER","Peru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879773184316406,11.2853373570911,23.8575828657954,34.3491558526145,43.3728762467738,49.8578581034929,53.0266331160549,56.0473524055784,58.1464685202303,59.4326451903481,60.2083359443199,60.2083359443199,60.2083359443199,60.2083359443199
608,"PHL","Philippines",75.5976272367946,75.5976272367946,75.5976272367946,75.5976272367946,75.5976272367946,95.1738016768059,100,100,100,94.4541136131568,84.1851860464533,73.9152565351409,65.9165316302568,62.1649338451099,60.3820969637857,61.3518654222143,64.9235564366075,68.3868640026916,71.6699630783729,74.3472724263535,76.3261157158474,77.6403149620538,78.2710152383885,78.1471521373887,77.1973059707158,77.1973059707158,77.1973059707158,77.1973059707158
616,"POL","Poland",46.4741654031321,46.4741654031321,46.4741654031321,46.4741654031321,46.4741654031321,60.2038304395124,74.1096786982012,81.0283573410829,90.5666871628037,96.863764850399,97.297927229018,95.7292250887012,91.3959328470225,84.3735160927862,81.0358208639651,79.9758443937737,77.6465111711263,74.2378850766348,70.7070318885052,67.5153800584504,57.0569162748331,49.3985752798833,43.1988959879272,33.9264412600129,35.4393927949968,35.4393927949968,35.4393927949968,35.4393927949968
620,"PRT","Portugal",64.518755355058,64.518755355058,64.518755355058,64.518755355058,64.518755355058,62.8643846424784,62.8684885563816,59.2161872099482,58.9048505959535,57.7394818736546,56.5470628842226,55.2567649813089,54.5325028030852,52.8463725657794,31.2563335485672,3.32900433145798,0,0,0,0,0,0,6.09312040899405,36.1485972358012,45.3674655490703,45.3674655490703,45.3674655490703,45.3674655490703
634,"QAT","Qatar",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
178,"COG","Republic of Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7155825091616,25.9286979070068,38.5142155093563,47.8773203382873,51.0629186563383,54.66063838965,57.0328990490675,58.3005516486959,59.02156917542,59.02156917542,59.02156917542,59.02156917542
642,"ROU","Romania",100,100,100,100,100,100,100,100,100,100,100,100,92.7009076041159,74.125920366188,68.7935011852947,56.0927207933654,52.4779423034797,60.794839792124,68.182312686616,71.4495253308256,69.5648387697658,64.8527594533904,56.4083034804269,47.7992920617556,54.6124829497351,54.6124829497351,54.6124829497351,54.6124829497351
643,"RUS","Russia",61.8651966086721,61.8651966086721,61.8651966086721,61.8651966086721,61.8651966086721,66.2577170137293,65.912812448526,67.4751870752312,68.2109095623934,68.0934432607695,66.9445271462404,67.3521341276032,66.7270641956615,66.699938226285,70.2560684644165,70.7347556468842,71.5927117224703,58.248926470993,47.6683706274261,44.958325426058,45.0232773764927,46.6821605720341,42.4673669918064,38.6609519604996,47.1564519905532,47.1564519905532,47.1564519905532,47.1564519905532
646,"RWA","Rwanda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6730793126938,33.8136187584354,45.649178674975,49.3803346135864,53.9048600762138,56.6033244875328,57.8551310157647,58.2764048498993,58.2764048498993,58.2764048498993,58.2764048498993
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98955279292615,16.984844536754,29.6499075021549,41.2255501360607,48.585105800847,51.5639964035729,54.8188308963058,57.0276815680686,58.3473683472395,59.1968765516494,59.1968765516494,59.1968765516494,59.1968765516494
662,"LCA","Saint Lucia",27.3737569229121,27.3737569229121,27.3737569229121,27.3737569229121,27.3737569229121,30.9637335555899,38.8332495417221,48.8015834251445,59.179178103069,68.9219086601184,77.0300898221173,83.0896266674162,86.8799817917567,88.21483641644,87.0319260688655,85.7498972472411,84.0406886011773,82.6751509838043,81.7378273859748,81.1775694258392,80.8893197256729,80.7352703477144,80.7374321683767,80.9175633089366,81.3446456006646,81.3446456006646,81.3446456006646,81.3446456006646
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8347417558343,17.1220129221162,26.4874994627594,35.5117899521862,44.3312125501312,48.6705369969824,51.7424561646638,54.5286143674959,56.6732841770858,58.2036841969363,59.312984215869,59.312984215869,59.312984215869,59.312984215869
882,"WSM","Samoa",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
674,"SMR","San Marino",58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,58.3322861346678,61.1511348270212,60.8742489054185,57.5463808993879,56.3481253771956,55.4754714515152,54.9809526667615,56.7867134229586,59.7607898031325,63.7180021123869,66.5247730073832,68.5158092282863,69.7001732820471,69.6485507645156,69.6485507645156,69.6485507645156,69.6485507645156
678,"STP","Sao Tome and Principe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
682,"SAU","Saudi Arabia",69.2737361608397,69.2737361608397,69.2737361608397,69.2737361608397,69.2737361608397,54.9035713520025,37.8497000471973,19.1877059317701,5.92690724462274,5.83252086128044,9.33820602029476,13.8129877626132,19.992457453224,27.2253113430342,34.7897440364926,42.4008144962567,49.0282444118315,50.7555522868476,50.0990216869267,53.8942577759656,55.978726483372,58.5784718541743,60.4551795845855,61.8032439552808,62.6724602888664,62.6724602888664,62.6724602888664,62.6724602888664
686,"SEN","Senegal",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
