"code","iso","country","SDA.ind.1995","SDA.ind.1996","SDA.ind.1997","SDA.ind.1998","SDA.ind.1999","SDA.ind.2000","SDA.ind.2001","SDA.ind.2002","SDA.ind.2003","SDA.ind.2004","SDA.ind.2005","SDA.ind.2006","SDA.ind.2007","SDA.ind.2008","SDA.ind.2009","SDA.ind.2010","SDA.ind.2011","SDA.ind.2012","SDA.ind.2013","SDA.ind.2014","SDA.ind.2015","SDA.ind.2016","SDA.ind.2017","SDA.ind.2018","SDA.ind.2019","SDA.ind.2020","SDA.ind.2021","SDA.ind.2022"
300,"GRC","Greece",65.5091536015949,65.5091536015949,65.5091536015949,65.5091536015949,65.5091536015949,65.1551332487015,65.864681288417,67.1521048513855,68.8398567386032,69.5709563837061,70.3186026479968,75.4272496065822,79.714553227841,88.1743760001762,100,100,100,100,90.6986422362004,85.4634919082411,77.93125952256,76.0769509740255,75.4436768348894,76.6997909284119,80.235998970087,80.235998970087,80.235998970087,80.235998970087
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",34.6312223308346,34.6312223308346,34.6312223308346,34.6312223308346,34.6312223308346,44.3207885013283,50.8817711070357,54.3376749237262,58.2759494133243,62.0962792970158,64.6348539842825,66.0302794742439,64.048047624615,55.9317008504007,47.3419196755735,38.2906182235469,52.2306912325926,55.12227470813,56.4343178826674,63.3037769793489,72.0482229504134,81.9498835416306,100,100,100,100,100,100
320,"GTM","Guatemala",0,0,0,0,0,0,3.24303472871682,11.438275757035,12.019181264268,18.9589991768857,21.9827755956586,30.2064173954614,39.3670739325268,43.5462812282531,48.7449675069094,62.4606247253951,71.1995405163086,75.7856526474201,77.6942197797014,80.5331437283402,72.9075010010384,63.731432852486,54.7403860445672,51.4729832197256,37.347177004295,37.347177004295,37.347177004295,37.347177004295
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",59.4960027215344,59.4960027215344,59.4960027215344,59.4960027215344,59.4960027215344,60.7066590438051,59.6739182728324,63.6061724636944,68.1210919174458,67.6779348500043,65.7624867162986,64.0429438678476,64.5299275514115,47.6651014638608,34.7984959738175,20.6290831427551,12.7798373688458,12.8852036937223,20.291647442282,26.0482587549649,33.4104639380677,44.6476953734754,58.7688666644338,58.2497825602765,58.1575040528821,58.1575040528821,58.1575040528821,58.1575040528821
624,"GNB","Guinea-Bissau",78.1492728831795,78.1492728831795,78.1492728831795,78.1492728831795,78.1492728831795,85.379351380282,88.0374187494938,89.8899538919838,86.4235422782459,80.1829597519093,74.8819006210288,66.8116143846179,52.4917439418291,48.9266348573015,43.9362358712591,49.5005424925502,56.1303992486062,66.897050850241,74.3646172086849,75.3390672848641,71.2095952686392,69.4505721379762,65.302179343478,61.526965101014,58.1951567573765,58.1951567573765,58.1951567573765,58.1951567573765
328,"GUY","Guyana",41.914264156332,41.914264156332,41.914264156332,41.914264156332,41.914264156332,50.1397630967832,56.9900846710222,67.1200012822829,81.5556011102781,87.9825664468663,98.3017281285345,100,100,88.3671200383588,75.1997841396951,61.2830379988543,64.7344622693708,59.6272066977836,54.9611494784527,51.402626137956,56.4971475297546,68.5084453631498,89.8362544539167,100,100,100,100,100
332,"HTI","Haiti",59.5789604420469,59.5789604420469,59.5789604420469,59.5789604420469,59.5789604420469,43.4018164275141,24.3002375406921,1.70406252626617,4.79242267456155,57.0562712204264,71.8726536825352,93.3627473355846,70.7292886320612,60.9272626826073,55.5402428048502,58.1593912197504,57.981780461172,42.1265562918363,28.2842083605968,10.1114671948113,0,0,0,0.100800224663345,10.8436454789838,10.8436454789838,10.8436454789838,10.8436454789838
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7726876133665,31.6927572524741,41.3762606352327,51.9091756325909,58.9249823937165,58.8406306910238,55.8440900145465,65.4442787155733,64.3527538586068,62.4581135160192,66.5134564742316,66.5134564742316,66.5134564742316,66.5134564742316
344,"HKG","Hong Kong",96.3468135031248,96.3468135031248,96.3468135031248,96.3468135031248,96.3468135031248,100,100,100,99.6102963587361,80.9051145585655,67.1825761448232,60.3088690831125,60.5778501054178,52.0894843997139,38.9606865862277,53.3629779352369,57.4663815861311,62.677475001007,60.6377658113246,58.85472940118,66.1254583067131,71.0399621980565,74.2396309534682,80.9537943908372,83.8665945411566,83.8665945411566,83.8665945411566,83.8665945411566
348,"HUN","Hungary",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,"ISL","Iceland",64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,64.9028874079269,71.1142433116023,77.1501503535903,69.5861656749357,57.2099684130735,44.2761475747394,36.6622315000778,34.4837412344888,29.9964794106588,29.1752177003396,34.880959958933,47.2078388854542,68.6155053738153,85.9509422877289,89.170614657056,91.508729189959,91.508729189959,91.508729189959,91.508729189959
356,"IND","India",40.8963451156098,40.8963451156098,40.8963451156098,40.8963451156098,40.8963451156098,43.1297297297283,44.6544998086722,45.4577494837654,46.0875042809164,46.0322983924461,44.1404262814932,39.2996185859079,34.1102104453197,30.9563705873053,26.9059878779265,26.0977999831341,28.4157324945945,31.5039146920486,36.1717879895354,39.2659136085295,42.8798698289691,45.3468087863504,46.315062925107,48.361068502875,51.4675548748961,51.4675548748961,51.4675548748961,51.4675548748961
360,"IDN","Indonesia",36.3259098849936,36.3259098849936,36.3259098849936,36.3259098849936,36.3259098849936,36.3299749797467,34.348557074772,34.7338098060054,35.1728776899326,38.0498981941932,36.5082819407411,39.7570446209329,40.5106184871846,42.3529996214272,42.868751125937,48.7544220401038,50.1780938177008,52.064296899163,55.8513945008952,55.4566240758723,55.7499281486485,58.1023258924452,58.4171860274231,54.0131352744322,48.5485399992406,48.5485399992406,48.5485399992406,48.5485399992406
364,"IRN","Iran",34.1435153720338,34.1435153720338,34.1435153720338,34.1435153720338,34.1435153720338,37.8790481449029,39.6085278347627,45.517968818399,53.9059842799618,57.0527017130202,58.7316470663121,59.0353292908017,58.1010313749182,58.7668040658327,59.2855135110279,61.2248230834865,59.0301061281629,62.3645806464905,72.0786137487485,82.2528297009149,93.837630866801,100,100,100,100,100,100,100
368,"IRQ","Iraq",26.430191955584,26.430191955584,26.430191955584,26.430191955584,26.430191955584,61.2139603794075,100,100,100,100,100,100,100,81.7624852511369,77.0060076258081,67.3751830241026,51.8752286561111,35.1611821891413,14.7253690357133,0,0,0,24.9181479836265,42.7236787258433,53.0977860318285,53.0977860318285,53.0977860318285,53.0977860318285
372,"IRL","Ireland",81.4410108469204,81.4410108469204,81.4410108469204,81.4410108469204,81.4410108469204,86.6099105153186,88.9720542250568,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,58.0972226274663,61.0496509953271,64.8257864141284,69.2103254048464,82.1084514165187,99.710812551794,100,100,87.7131765427574,92.4734308428083,100,100,100,100,100,100,100,100,100
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.9081769822905,79.41277870487,78.4598524065406,88.9864167108415,100,100,100,100,100
388,"JAM","Jamaica",54.9585766950093,54.9585766950093,54.9585766950093,54.9585766950093,54.9585766950093,54.4510704807398,54.7286283904073,54.7246122563157,55.5619968357484,59.0103397422034,63.8132277877442,62.9948982538021,64.8350203010525,72.3347314344831,93.4287632336129,100,100,95.6910613942174,86.1111544943981,80.1646824531046,76.835804175385,76.1719718085222,77.1667272044999,69.2832558209745,70.8927771722726,70.8927771722726,70.8927771722726,70.8927771722726
392,"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,91.4003685262765,91.4221374501701,95.3205474076141,95.8014417101207,83.2634671179338,72.5163743167965,64.3780968761479,59.7234585012628,59.8200122723335,64.8195473321696,68.8861940444208,76.5141702422108,89.3100363651221,100,100,100,100
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",40.7541413642745,40.7541413642745,40.7541413642745,40.7541413642745,40.7541413642745,43.5053885762198,49.7778126363551,49.8582057362418,54.4825837921178,66.9054487744004,75.6292466029799,94.9981648151015,100,100,100,100,100,69.4844299861182,47.3560882512089,27.3987682984045,21.6560589207882,42.5247262459426,61.6524883375926,84.1829421620736,100,100,100,100
398,"KAZ","Kazakhstan",73.6789811405743,73.6789811405743,73.6789811405743,73.6789811405743,73.6789811405743,74.4255415179794,78.1266033748104,79.1525452725953,72.7597795382168,62.4177363527309,58.7974859319329,55.1232976360928,60.4030739013798,70.1549304526562,100,100,100,100,100,100,100,100,100,74.0155436089841,65.4914182162252,65.4914182162252,65.4914182162252,65.4914182162252
404,"KEN","Kenya",61.6464192849797,61.6464192849797,61.6464192849797,61.6464192849797,61.6464192849797,51.338442796783,47.0004399146081,46.69593359713,53.1767548337257,56.707265587445,57.8150831818528,49.6591614746708,49.327079339639,45.2624807383948,38.7715971670865,26.1628231531958,17.6785902716965,27.0589711715469,40.5977978727934,56.5173860298654,96.3721907136616,100,100,100,100,100,100,100
296,"KIR","Kiribati",34.1647630556026,34.1647630556026,34.1647630556026,34.1647630556026,34.1647630556026,29.3112620405309,37.6016055672553,25.2523405140262,17.9125275175038,17.513080685051,15.074951191431,0,15.3709970677361,26.682341119709,59.2947736161761,68.3506188835898,83.2081586122374,78.5641677187244,76.9645392874368,73.6739632342028,53.3825989428512,28.6034840214654,23.5250331732821,18.3708888873223,35.6590631140321,35.6590631140321,35.6590631140321,35.6590631140321
689,"XKX","Kosovo",48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,48.8992290755609,51.5066321958355,48.5687058948885,51.0156899243402,51.218157538462,58.4082239298837,61.9002944051163,64.7554066725001,74.7880183783025,84.9165446628391,72.4854303322833,72.4854303322833,72.4854303322833,72.4854303322833
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,12.0377673134971,30.6268562417947,34.1699307641171,47.2247656924565,58.0675060738486,71.3970099209869,75.8023033944108,93.854118382516,88.5892859686327,84.3993918859506,85.9182288642606,85.908617935743,73.8999604196315,73.8999604196315,73.8999604196315,73.8999604196315
417,"KGZ","Kyrgyzstan",76.8779013724801,76.8779013724801,76.8779013724801,76.8779013724801,76.8779013724801,82.5282649402968,100,100,100,73.5771006621375,76.5306401456716,67.4753256656066,54.1464153018226,37.5900016752692,38.7680925319754,40.7230005656872,59.2123314175319,35.1668084359888,35.8192986640624,44.2655073969989,51.0179616209162,54.515217935362,53.7736608867023,47.0932323206116,48.5019232207015,48.5019232207015,48.5019232207015,48.5019232207015
418,"LAO","Laos",49.6597284903111,49.6597284903111,49.6597284903111,49.6597284903111,49.6597284903111,48.0654030304805,47.094363333069,85.6463494835596,100,100,74.3971229521217,3.95428668095798,0,0,0,0,0,0,0,36.608443931967,57.0706604931391,50.7115845919985,43.7536081162171,30.2338093917996,20.5770613980247,20.5770613980247,20.5770613980247,20.5770613980247
428,"LVA","Latvia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.5481977682052,94.5481977682052,94.5481977682052,94.5481977682052
422,"LBN","Lebanon",7.53142852527583,7.53142852527583,7.53142852527583,7.53142852527583,7.53142852527583,18.9656006070308,20.5958819384178,41.4097621890036,59.5788726508813,69.9477011600487,82.1430203456348,100,100,100,85.7857486906807,80.0659005954721,69.3551434979217,64.2781275231555,60.3038464123277,49.2787384530065,40.3881125331738,40.6888635043128,40.7637560965708,39.2548220738517,32.5578912789426,32.5578912789426,32.5578912789426,32.5578912789426
426,"LSO","Lesotho",64.5226440787634,64.5226440787634,64.5226440787634,64.5226440787634,64.5226440787634,66.1057097833785,68.2514509038573,72.5714329722446,83.7650006720032,83.4660694721096,0,0,0,0,0,0,0,0,0,77.4517193531546,86.8231788755373,95.4279653712394,100,94.0452008831713,87.3023682843439,87.3023682843439,87.3023682843439,87.3023682843439
430,"LBR","Liberia",50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,50.992652412521,51.7775100737621,49.5891418652305,53.2390148284619,59.5632529557789,59.122648446916,52.0949610709783,44.477881977388,41.9930445225387,45.8441873553607,56.0831159950157,56.0831159950157,56.0831159950157,56.0831159950157
434,"LBY","Libya",100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.2462251088071,85.235188032739,84.906721885571,80.8948759735994,77.3051430099025,77.1314844968236,75.0727697474963,75.9516325236235,79.5812978456845,84.8285614840072,90.1885507123868,90.1885507123868,90.1885507123868,90.1885507123868
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.328619721688,100,100,100,100,100,100
442,"LUX","Luxembourg",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",34.302282787051,34.302282787051,34.302282787051,34.302282787051,34.302282787051,33.2218702807435,31.9882897883906,34.1171187425982,34.3800150852662,33.8252919858577,40.9388208151481,55.589238419514,76.2026916818348,100,100,100,100,100,100,100,100,100,63.9159728429562,45.6959789642509,29.6341912432764,29.6341912432764,29.6341912432764,29.6341912432764
450,"MDG","Madagascar",30.9725966197167,30.9725966197167,30.9725966197167,30.9725966197167,30.9725966197167,34.5768904700039,38.3883930088726,56.4019862140178,63.8624727920265,65.7476575501122,70.1738275867883,73.5492528711153,73.7559572686009,70.6358047859867,67.8332507148447,62.9930194079952,56.0453811724507,62.0457618797868,62.9026418522879,59.1971590677654,55.6302615695556,53.5829650049099,50.8311881611587,49.769755143804,54.4096422439848,54.4096422439848,54.4096422439848,54.4096422439848
454,"MWI","Malawi",43.3055233545216,43.3055233545216,43.3055233545216,43.3055233545216,43.3055233545216,43.8510426599248,48.371073794326,51.5739324542071,48.7743706883918,49.5749241163453,60.5157469329382,67.779028554193,81.450338074006,95.0787549859802,87.6632950060958,83.6709390378714,88.9522192635628,88.2525873963065,85.5063659244853,73.5279182209472,72.8494019469995,70.4689225218121,67.0416903546779,64.4521681594968,66.2743480009858,66.2743480009858,66.2743480009858,66.2743480009858
458,"MYS","Malaysia",77.7003805506095,77.7003805506095,77.7003805506095,77.7003805506095,77.7003805506095,92.5368588584096,100,100,100,100,100,89.9428526393695,63.435569063973,44.0078610024938,41.8228274857259,38.7324907167533,35.1305172141912,29.0701401345984,41.4918708308824,52.996573634823,64.9648034515719,81.0225025953107,84.7043138275214,82.3695432850916,88.1268794268463,88.1268794268463,88.1268794268463,88.1268794268463
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0.28336489358054,15.3766759880411,23.9977424265523,38.2309096641524,47.7579040021371,49.2501525034487,60.3527468804069,61.7914828364834,64.8615959640393,59.4227659635767,54.4856408878162,45.3351915629643,40.2531792462718,40.2531792462718,40.2531792462718,40.2531792462718
466,"MLI","Mali",36.1403723425295,36.1403723425295,36.1403723425295,36.1403723425295,36.1403723425295,29.9558041346866,24.9760748549835,26.9316524840527,33.6602287867964,36.166267087972,39.6920473262634,44.8836297155032,53.1645563591656,49.6094950010365,47.1653555869834,44.5326105720404,45.4608856360901,50.0659322146464,58.3848165398096,62.2932652896967,64.6066264845699,65.861842247104,65.2726152575295,64.2354024555832,62.626182049509,62.626182049509,62.626182049509,62.626182049509
470,"MLT","Malta",42.7715310655138,42.7715310655138,42.7715310655138,42.7715310655138,42.7715310655138,52.4770525302612,63.4829885105302,77.3626653451496,73.0905684725181,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",46.1997846288575,46.1997846288575,46.1997846288575,46.1997846288575,46.1997846288575,47.9719251717677,47.4659321937633,40.603862266295,31.0996777219114,25.7734972278217,30.4602244378675,40.9848006380844,54.3293868912206,67.9196304529181,85.9245294070729,100,100,100,100,100,84.9642962311753,67.9435852916507,53.611228877953,41.4195267546961,35.1822001250059,35.1822001250059,35.1822001250059,35.1822001250059
478,"MRT","Mauritania",100,100,100,100,100,100,100,100,100,100,100,76.3264404984249,37.500192628505,37.3354802317575,37.8619306571447,41.0148521240136,43.1398186092116,48.6944983876378,58.5408873906143,65.6483274919939,69.3031442323306,73.9824522828606,71.6560114216109,70.6279172126773,66.7701550866122,66.7701550866122,66.7701550866122,66.7701550866122
480,"MUS","Mauritius",30.3627131043067,30.3627131043067,30.3627131043067,30.3627131043067,30.3627131043067,23.6810954740278,16.3397678929401,16.3232844623675,11.3155720665411,10.7390325263125,14.6395069755675,19.9229197024258,27.6355666197482,37.2035558114643,43.4926395011706,45.0731011837983,46.3727022473447,49.6519183949275,52.0088085904811,56.8645038080895,61.9654068570326,62.2031953951655,60.7716696623969,57.9304449494218,60.2807977857608,60.2807977857608,60.2807977857608,60.2807977857608
484,"MEX","Mexico",58.6314061344941,58.6314061344941,58.6314061344941,58.6314061344941,58.6314061344941,61.4550955710743,64.6687293951574,69.5242061035077,73.3519792323217,76.5359241413477,86.5488981507787,100,100,81.6196387265077,77.592611509749,75.2333226724067,71.3038223222104,69.7204459875656,66.0396084954082,65.37933979643,62.6405083577174,67.2802869266816,71.6137131997734,74.6059438988408,80.1484062937355,80.1484062937355,80.1484062937355,80.1484062937355
583,"FSM","Micronesia",42.9378216418758,42.9378216418758,42.9378216418758,42.9378216418758,42.9378216418758,23.7450246834257,3.68854683824028,0,0,0,24.6754576699361,67.4322224386129,85.7857633388458,100,98.0005760335477,100,100,100,100,83.9947439158256,67.9307451843548,56.1498213927067,45.9067719284299,41.971428016612,34.1759223271698,34.1759223271698,34.1759223271698,34.1759223271698
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.2100342293584,88.3024738043897,91.595614968511,85.7820219613093,81.6678201190232,74.2228275377438,63.2467935198475,63.2467935198475,63.2467935198475,63.2467935198475
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",100,100,100,100,100,100,100,93.5789090922049,80.7425226217951,74.7451616832588,66.9380675611494,60.3531447265029,53.9526893088381,51.0347150844475,46.3788025118444,42.5726022534023,36.9657560938136,30.2793952246208,26.725544988204,29.6301853326428,37.2404884410923,39.1825381701785,40.4061726771992,19.1529555162649,2.2271848123092,2.2271848123092,2.2271848123092,2.2271848123092
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1761254707736,84.5411785270325,100,100,100,100,100,100,100
504,"MAR","Morocco",62.8467365103941,62.8467365103941,62.8467365103941,62.8467365103941,62.8467365103941,66.1905852415464,67.8966135665436,65.4488854554,65.2212949913446,59.5871702224088,54.4120422617465,53.1359650116123,51.2483491264283,48.8897863483458,57.4934610826291,64.2774097978759,66.626026277098,67.7309707437436,75.2663000198015,82.6830108805398,85.8972906634157,87.0556060877058,80.9015971319193,100,100,100,100,100
508,"MOZ","Mozambique",82.552699087174,82.552699087174,82.552699087174,82.552699087174,82.552699087174,81.8125250059047,51.8970663531747,24.5802706018804,0,0,0,0,0,0,0,36.0525404723568,50.7858025184479,70.1728356933111,77.9375583521907,73.45467560947,70.9945303012536,63.0809792468425,53.5936138295677,52.2890799442552,51.1969623454457,51.1969623454457,51.1969623454457,51.1969623454457
104,"MMR","Myanmar",36.295395435682,36.295395435682,36.295395435682,36.295395435682,36.295395435682,37.6011514483594,43.9395689268971,44.2902630250801,43.6985401127832,42.1858871168942,42.24614222155,47.7304511359784,44.6218333943635,43.304258606778,42.1288728523344,45.9420876767035,52.3135244987942,55.7766383231651,58.8741279381806,61.8637023088952,63.2199262958313,51.6729574370568,20.5431826856235,0,0,0,0,0
516,"NAM","Namibia",100,100,100,100,100,100,100,100,64.1292074690721,0,0,0,0,0,0,0,0,25.8921457110165,49.2402235557409,51.1785649248657,61.710436406048,68.7700058347424,72.3645300427756,80.3672883602024,86.3886745881913,86.3886745881913,86.3886745881913,86.3886745881913
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",34.1825602274492,34.1825602274492,34.1825602274492,34.1825602274492,34.1825602274492,32.6298595678911,31.3744767717861,36.9407270032911,42.0725513885962,44.2954504917519,46.6254962789347,51.0051546950622,53.8703149257669,56.814969518155,54.3947414029226,47.1574392385799,39.2103028045318,36.3400007785514,37.1460247953681,34.6083965232866,32.8976193097779,25.5685657285294,17.9079395713037,0.870408775123622,0,0,0,0
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",77.5743090277548,77.5743090277548,77.5743090277548,77.5743090277548,77.5743090277548,75.0066250277319,70.659234934437,65.9567189510782,54.7543324815564,49.2585923212933,41.6378705307999,40.4356963999336,45.1399299931053,49.1853510203573,63.7954958807465,78.0574006667572,93.3231203177774,100,100,100,90.5404970155825,88.1513767023068,87.7547668385827,78.5683946622844,78.8709160811793,78.8709160811793,78.8709160811793,78.8709160811793
558,"NIC","Nicaragua",21.066278795843,21.066278795843,21.066278795843,21.066278795843,21.066278795843,17.9658427047165,19.3281311757843,16.2040884324553,19.7956739243691,24.6915310896734,32.7426974237622,37.8577590195182,48.4825013433457,56.0024224311828,65.6524403091033,72.1661738526209,75.3857610827046,80.5048673036962,91.237191754446,93.4797497705005,87.4750539151263,80.0777957446415,81.6688033498789,80.2900583977119,81.7011050124043,81.7011050124043,81.7011050124043,81.7011050124043
562,"NER","Niger",48.5212019156807,48.5212019156807,48.5212019156807,48.5212019156807,48.5212019156807,0,0,0,0,0,0,0,0,0,44.5257368655884,33.1432152237364,25.2944464910491,20.1592405316376,14.6188563582283,22.7125271720239,35.2066187635158,50.0120291211378,65.2763108671442,79.1210195775222,93.8442796683442,93.8442796683442,93.8442796683442,93.8442796683442
566,"NGA","Nigeria",91.4321602012946,91.4321602012946,91.4321602012946,91.4321602012946,91.4321602012946,100,100,99.5108416888142,79.6365830645849,71.0095938228269,68.3435026819792,69.1395287297665,84.7128590499359,94.1734303186738,100,100,100,100,85.0330336777908,57.8368026520996,39.9192140716445,33.2503336673669,41.5896734756256,37.0188146936796,49.1373128855535,49.1373128855535,49.1373128855535,49.1373128855535
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",68.9031784219482,68.9031784219482,68.9031784219482,68.9031784219482,68.9031784219482,57.1053519179635,54.0299592353072,58.6741345647263,63.7244778395658,68.5927949000351,70.6316492207748,78.8402792838801,83.85413248257,76.5185368600512,79.2735298887657,79.4802071274297,70.8232062298918,70.8594844736976,78.7367292977905,86.8691763655078,99.2356659273968,100,100,100,100,100,100,100
578,"NOR","Norway",100,100,100,100,100,100,100,100,100,100,100,98.6697306062084,90.5932913104485,84.0686188152476,89.7196132082862,91.0522947969116,92.7579801645218,100,100,100,100,100,100,100,100,100,100,100
512,"OMN","Oman",69.8849708399158,69.8849708399158,69.8849708399158,69.8849708399158,69.8849708399158,100,85.4515741505717,68.2102158060235,58.7362113394839,48.9060628700908,33.1442458210846,29.128221169378,41.870213674588,100,100,100,100,100,100,100,100,100,63.0614029976933,55.9293571047224,47.334881516873,47.334881516873,47.334881516873,47.334881516873
586,"PAK","Pakistan",28.8359417344805,28.8359417344805,28.8359417344805,28.8359417344805,28.8359417344805,35.1596002521375,45.3611396163788,54.7414064327267,67.2302890367884,71.9126607530901,71.6559818797313,64.9143375515794,54.4142337633646,51.6158388909802,44.2671689611531,40.2669240135096,40.2597535089077,42.9218085383636,54.7458173115478,60.9040547780194,67.7868207940691,64.6829910217686,57.4701276013533,50.7625233728868,42.4109317016096,42.4109317016096,42.4109317016096,42.4109317016096
585,"PLW","Palau",73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,73.0411634947559,91.392926515198,87.4146490266883,80.8616673241749,73.5598926566916,66.8688091392916,54.1376608058178,41.7076333465172,34.8462726297552,30.1832329692764,33.1149075189073,33.1149075189073,33.1149075189073,33.1149075189073
591,"PAN","Panama",24.7411628867148,24.7411628867148,24.7411628867148,24.7411628867148,24.7411628867148,31.3780349414175,19.5890394000618,25.4349920136073,26.2428685606044,31.897215603254,14.0098972873932,1.8392757500329,10.8242259909517,25.1186607427097,36.3702396730468,40.6456389062225,32.2724908251397,42.5738161866845,50.6799447868867,66.3296380931127,59.7742067471122,52.0684235807787,62.3024751434115,87.59893367358,100,100,100,100
598,"PNG","Papua New Guinea",51.3535944240411,51.3535944240411,51.3535944240411,51.3535944240411,51.3535944240411,44.4908191845648,34.0060640578107,19.061729024399,4.22049717723996,0,0,9.75291915456287,12.5545234657764,26.5190897178296,50.1585907256564,75.3138405757819,84.1533340381374,83.9526925262384,78.4437067829895,67.9858208771736,57.478837747151,50.8731200421306,34.4935745394369,30.5396905820101,31.0638810337137,31.0638810337137,31.0638810337137,31.0638810337137
