"code","iso","country","TBN.ind.1995","TBN.ind.1996","TBN.ind.1997","TBN.ind.1998","TBN.ind.1999","TBN.ind.2000","TBN.ind.2001","TBN.ind.2002","TBN.ind.2003","TBN.ind.2004","TBN.ind.2005","TBN.ind.2006","TBN.ind.2007","TBN.ind.2008","TBN.ind.2009","TBN.ind.2010","TBN.ind.2011","TBN.ind.2012","TBN.ind.2013","TBN.ind.2014","TBN.ind.2015","TBN.ind.2016","TBN.ind.2017","TBN.ind.2018","TBN.ind.2019","TBN.ind.2020","TBN.ind.2021","TBN.ind.2022"
188,"CRI","Costa Rica",98.4428225925129,98.4945566006206,98.4945566005994,98.4945566006,98.5396826774106,98.5396826774235,98.5396826774112,98.8702187405188,98.8702187405218,98.8702187405218,98.8702187405218,98.8702187405218,98.8702187405218,98.8702187405218,98.8702187405218,99.0068863902518,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863902512,99.0068863981712,99.0068863981659,99.0598361353494,99.0598361353494
384,"CIV","Cote d'Ivoire",99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888
191,"HRV","Croatia",47.4858431746066,49.2421919762628,49.2888548435879,49.2981763942023,49.6300282974778,58.7262761635691,58.7809609207986,60.3362975098171,60.3462845531082,60.7632957010194,60.7632957010194,60.7632957010829,62.3090913791276,62.3090913791276,62.30909137913,62.30909137913,62.3368696968447,71.3043294255494,71.3043294255494,100,100,100,100,100,100,100,100,100
192,"CUB","Cuba",0,0,0,0,0,0,0,34.4794043752281,42.6318634970007,42.6318634970007,42.6318634970007,42.6318634970007,42.6318634970007,42.6318634970007,43.7574526191249,43.7574526191249,57.6326262890829,57.6326262890829,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047,58.9173824991047
531,"CUW","Curacao",47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,76.9545155271365,76.9545155271365,76.9545155271365,76.9545155271365,76.9545155271365,78.79351686099,78.79351686099,78.79351686099,78.79351686099
196,"CYP","Cyprus",42.0210173351315,42.0210173351315,42.1016088382701,42.1016088382701,42.1583155446001,42.1583155446001,42.9000459845309,43.8245799274791,43.8245799274791,45.1876634240464,48.0300961598413,59.6229682850523,59.6229682850523,86.9723748034653,98.0446431706594,98.3915164979288,98.3915164979288,100,100,100,100,100,100,100,100,100,100,100
203,"CZE","Czech Republic",84.6591851659194,84.7411418911959,84.8105587825606,84.8865728206371,85.0670193564835,85.6274292516912,85.6746182207071,85.7054074605024,85.7516955117459,85.7522771783194,98.96953898398,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,"COD","Dem. Rep. Congo",49.0286919191122,49.0286919191122,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,49.1984577082445,52.5042941908526,59.5542737461418,73.1734328531882,73.1734328531882,73.1734328531882,73.1734329058371,73.4355898106171,73.4355898106171,73.4355898106171,73.4355898106171,75.6945119203188,80.5806002904947,80.5806002904947,80.5806002904947,80.5806002904947,80.5806002904947
208,"DNK","Denmark",78.9648102464612,78.9650954278535,79.0591585802724,79.0592017666776,79.0793695969329,79.09563523835,79.1240832689482,79.2057712782065,79.3152024912671,79.3617364212553,79.4855227315659,79.5172941902788,79.5277587287729,79.6857690867241,79.7130146532759,80.2567295783741,80.3075394961929,84.64341490835,84.6568074617882,84.6738935624041,84.6858044181424,84.6858044181424,84.7623435567771,84.7843163813594,84.7843163813594,84.7843163813594,84.7843163813594,84.7843163813594
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711
212,"DMA","Dominica",80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212
214,"DOM","Dominican Republic",30.2400010801624,30.2400010801624,30.2400010801624,30.2400010801624,30.2400010801624,30.2400010801624,30.2400010801624,30.2400010801624,31.4058330378513,31.4058330378513,70.8736465416512,70.8736465416512,70.8736465416512,70.8736465416512,70.8736465416512,81.16359193384,81.16359193384,84.1301222864653,84.1301222864653,87.4478192223894,91.5127091074635,91.5127091074429,91.5432823320212,91.5432823320212,91.5432823320212,91.5432823320212,91.5432823320212,91.5432823320212
218,"ECU","Ecuador",37.9134874300103,37.9134874300103,52.6681735585601,52.6681735585601,52.6754639827466,66.2133484332088,66.8746003901429,67.2145833387218,67.8858884343741,68.4700350398729,77.4749226415988,77.4749226415988,77.6767477406535,77.6767477406535,77.6814219763659,77.6814219763659,86.0821236502535,86.2000954967247,87.3919101211353,87.3919101211353,89.3184797867088,89.3184797867094,89.3676599130141,91.0214588614806,91.0214588614806,91.0214588614818,91.0214588614818,91.0214588614818
818,"EGY","Egypt",2.27718067704085,16.6531694344174,33.6324959569822,33.6324959569822,35.6517177667589,35.6855333697494,35.6855333697494,35.6855333697494,42.0505147505489,44.8933688027842,44.8933688027842,44.8933688027842,44.8933688031178,75.3402773256088,75.3402773256088,75.3402773256088,75.4121759539041,75.4121759539041,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659
222,"SLV","El Salvador",0,0,0,0.449334726554827,0.449334726554827,0.449334726554827,0.449334726554827,0.449334726554827,0.449334726554827,0.449334726554827,0.449334726554827,21.6224628700149,21.6224628700149,23.0089305420704,24.3776297406442,25.0083610515604,29.9250251841585,37.7468352719432,37.7550534016156,37.7818808795685,38.9603049346159,39.4776777192529,39.6588228192423,39.8710620403247,39.8876318896818,39.9511654481977,39.9511654481977,39.9511654481977
226,"GNQ","Equatorial Guinea",42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",3.68707446140699,3.68707446140699,3.68707446140699,22.5458600304217,22.5458600304217,22.7486643717247,22.7580589121862,22.9524109630849,22.9524109630849,24.8153656716285,78.9608958498353,88.6384030584071,97.8327629920182,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
748,"SWZ","Eswatini",23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.8871464386438,23.8871464386438,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372
231,"ETH","Ethiopia",60.5431851956841,60.5431851956841,60.5431851956841,60.5431851956841,60.8268131625894,60.8268131625894,61.3179660779647,61.3179660779647,61.3179660779647,61.3749870695065,61.3749870695065,61.8312731916641,63.8759031032206,64.8462610952735,64.8462610952735,64.8462610952735,66.6245854525282,72.4135425782235,72.6159516925453,73.2582878315053,73.2582878314906,74.2021706134371,74.5263858895153,77.3212393241112,77.3212393241112,77.3212393241112,77.3212393241112,77.3212393241112
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273
238,"FLK","Falkland Islands",2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765
242,"FJI","Fiji",7.18616811097271,7.18616811097271,7.18616811097271,7.63986289716612,7.63986289716612,7.63986289716612,7.67628783117671,7.67628783117671,7.67628783117671,7.67628783117671,7.91716888012865,7.91716888012865,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871
246,"FIN","Finland",46.7327123601136,46.7874213015421,46.8466755080452,46.9429605582339,54.5037523244773,54.5604915364619,54.6828284967989,54.7614003795897,54.8903046815411,54.9987736061268,57.3999871446993,57.9860054556634,58.0662869262697,58.1406022992092,58.2593031450442,58.3397605675356,58.4332675428208,58.5586849340895,58.6569199700096,58.7695315242093,59.9018617843529,72.115497122133,72.1906746579424,72.9535377837253,73.0393367536235,73.1876648402759,73.3183234513471,73.3272592091553
250,"FRA","France",53.831291245712,57.5738035925431,60.8308826944306,60.9259733292341,66.0928340435759,68.4625730430129,68.4819750306206,74.8466926626835,74.8782741385165,75.3838564501476,80.0914870749553,80.5578519329182,83.7197007844371,89.4367466734606,91.7744644319188,98.5993820333688,99.1082941211471,99.9689576678959,99.9689576678959,99.9689576678959,99.9689576678959,99.9690742344559,99.9690742344559,99.9690742344559,99.9690742344559,99.9690742344559,99.9690742344559,99.9690742344559
258,"PYF","French Polynesia",5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048
266,"GAB","Gabon",30.0074031482901,30.0074031482901,30.0074031482901,30.0074031482901,35.2423365674781,35.2423365674781,35.2423365674781,35.2423365674781,86.8483255769112,86.8483255769112,86.8483255769112,86.8483255769112,86.8483255769112,88.7151267434912,88.7151267434912,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8682182688071,89.8682182688071,89.8682182688071,89.8682182688071,89.8682182688071
