"code","iso","country","LCB.ind.1995","LCB.ind.1996","LCB.ind.1997","LCB.ind.1998","LCB.ind.1999","LCB.ind.2000","LCB.ind.2001","LCB.ind.2002","LCB.ind.2003","LCB.ind.2004","LCB.ind.2005","LCB.ind.2006","LCB.ind.2007","LCB.ind.2008","LCB.ind.2009","LCB.ind.2010","LCB.ind.2011","LCB.ind.2012","LCB.ind.2013","LCB.ind.2014","LCB.ind.2015","LCB.ind.2016","LCB.ind.2017","LCB.ind.2018","LCB.ind.2019","LCB.ind.2020","LCB.ind.2021","LCB.ind.2022"
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,29.0923750115669,45.5156335269693,46.8100458422135,74.0440590284774,86.6331630064224,100,100,100,100,100,100,100,100
528,"NLD","Netherlands",14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,14.4060560151498,27.2672373713608,40.8843993557146,81.2455375350768,87.0471962286372,89.3538804609142,81.7015870445014,70.6769554413657,70.6769554413657,70.6769554413657,70.6769554413657,70.6769554413657,70.6769554413657
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,61.9216696195447,63.5396105307581,59.6129902200925,57.9894559604591,52.0180608119712,56.3307941134103,52.7707794305119,50.4255798455286,50.4255798455286,50.4255798455286,50.4255798455286,50.4255798455286,50.4255798455286
558,"NIC","Nicaragua",20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,20.576560970204,34.0226380124477,46.5618184985001,54.8749444879342,69.9561036622489,72.0419433132444,66.0729872625598,42.2972120194432,42.2972120194432,42.2972120194432,42.2972120194432,42.2972120194432,42.2972120194432
562,"NER","Niger",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,55.1115432864254,0,0,0,0,0,0,0,0,0,0
566,"NGA","Nigeria",52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,52.1314535529683,31.5821039262461,15.7323112514752,12.6027280794173,13.9444713140347,24.7137169280492,31.4464687225827,12.3220372366986,12.3220372366986,12.3220372366986,12.3220372366986,12.3220372366986,12.3220372366986
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.9232280988066,22.5338976795444,33.018587514249,64.1953220343881,70.7012531615927,100,100,100,100,100,100,100,100
578,"NOR","Norway",47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,47.3125294024654,49.4442435400687,51.1286833859345,63.0232140333748,58.2436258010958,60.8500577357558,47.23040154905,39.8497844474721,39.8497844474721,39.8497844474721,39.8497844474721,39.8497844474721,39.8497844474721
512,"OMN","Oman",17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,17.6081115794194,0,0,6.4444778034818,21.4135286641038,20.588618371633,27.2374710595494,25.3793065583705,25.3793065583705,25.3793065583705,25.3793065583705,25.3793065583705,25.3793065583705
586,"PAK","Pakistan",18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,18.3055458874346,54.3513268124117,89.1427162107249,100,100,100,100,100,100,100,100,100,100
585,"PLW","Palau",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
591,"PAN","Panama",42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,42.9585493384127,43.5425286040432,47.7967389791352,65.8800419635595,75.6391666114857,95.0902731552233,89.4564406377759,79.8813477251847,79.8813477251847,79.8813477251847,79.8813477251847,79.8813477251847,79.8813477251847
598,"PNG","Papua New Guinea",46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,46.9897434863804,52.1557256679907,45.2218694716892,54.2716451631341,42.368567838222,32.3950942265931,21.0182693858617,23.6755850994109,23.6755850994109,23.6755850994109,23.6755850994109,23.6755850994109,23.6755850994109
600,"PRY","Paraguay",36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,36.0616299078707,38.5184431433246,37.4135721941272,41.4346425906766,45.9328382942084,54.1523005591797,70.7579531566204,67.7298944384488,67.7298944384488,67.7298944384488,67.7298944384488,67.7298944384488,67.7298944384488
604,"PER","Peru",39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,39.1202617888484,41.4928942575117,33.4276596452362,36.802372624161,37.4978167836893,34.715321122711,39.3620401134029,39.0880328242406,39.0880328242406,39.0880328242406,39.0880328242406,39.0880328242406,39.0880328242406
608,"PHL","Philippines",34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,34.2321830758893,47.5712150217736,51.6769319587321,55.9674944988962,46.2471797037626,47.3766789379045,35.5621696016339,25.4323134748387,25.4323134748387,25.4323134748387,25.4323134748387,25.4323134748387,25.4323134748387
616,"POL","Poland",33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,33.3653362988903,45.9944040941448,52.7170261169342,68.2816570342142,69.9138322612547,64.0592356501643,59.3918178919805,46.7583401781472,46.7583401781472,46.7583401781472,46.7583401781472,46.7583401781472,46.7583401781472
620,"PRT","Portugal",52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,52.2904952460266,66.0599660439475,58.5343364378257,56.5632838758888,40.2119489662525,36.679847084043,20.9367635495848,0.199048379427524,0.199048379427524,0.199048379427524,0.199048379427524,0.199048379427524,0.199048379427524
634,"QAT","Qatar",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
178,"COG","Republic of Congo",51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,51.1323977261175,42.4999053837746,34.2147623704525,24.5540470445961,19.3230951866022,22.999065703166,10.2337558826189,8.14398672652813,8.14398672652813,8.14398672652813,8.14398672652813,8.14398672652813,8.14398672652813
642,"ROU","Romania",55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,55.9720850673878,56.3225735606866,46.826012524452,66.6823155826078,66.0495762252298,75.7391609940077,77.3801116866148,62.9504582483933,62.9504582483933,62.9504582483933,62.9504582483933,62.9504582483933,62.9504582483933
643,"RUS","Russia",68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,68.522386949008,67.7582645629284,51.9971237946175,38.3155796316396,23.7353840789073,43.1574190191552,37.631387127109,36.7392046165261,36.7392046165261,36.7392046165261,36.7392046165261,36.7392046165261,36.7392046165261
646,"RWA","Rwanda",48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,48.4740130842986,51.8031343696995,53.7865489832487,33.9290446550479,15.3491691038001,15.6159244631894,17.5845589319006,8.38451102109794,8.38451102109794,8.38451102109794,8.38451102109794,8.38451102109794,8.38451102109794
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
662,"LCA","Saint Lucia",15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,15.7719830842931,5.81010274302898,19.199711373965,45.1468035456905,62.7566286688958,96.953068917244,84.1435408138132,73.2655558666845,73.2655558666845,73.2655558666845,73.2655558666845,73.2655558666845,73.2655558666845
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53008613631195,39.9769156806581,47.6577486794355,95.9230458698554,100,94.3891792260636,94.3891792260636,94.3891792260636,94.3891792260636,94.3891792260636,94.3891792260636
882,"WSM","Samoa",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
674,"SMR","San Marino",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
678,"STP","Sao Tome and Principe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
682,"SAU","Saudi Arabia",70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,70.228247859224,34.2406243507538,0,0,0,0,0,0,0,0,0,0,0
686,"SEN","Senegal",60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,60.7350030706462,86.506979246299,70.7220362317704,63.2182004099291,70.9066901300981,60.2831843103163,64.8975172137997,39.621017021758,39.621017021758,39.621017021758,39.621017021758,39.621017021758,39.621017021758
688,"SRB","Serbia",41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,41.1966422024744,34.6309362485541,34.7132014744594,50.5900357778517,37.2359188096932,46.5844602282742,43.849894247775,45.4211741080258,45.4211741080258,45.4211741080258,45.4211741080258,45.4211741080258,45.4211741080258
690,"SYC","Seychelles",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
694,"SLE","Sierra Leone",51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,51.3107600379131,29.2049638123758,21.7469334045439,0,0,0,0,0,0,0,0,0,0
702,"SGP","Singapore",48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,48.0639195098221,53.5178523468446,31.5746614858806,55.5469097724668,30.1511533760693,9.27843453407358,0,0,0,0,0,0,0
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,8.60556111849166,19.31025697739,37.8324729641016,69.7488537207265,76.7773047293104,73.5548144337099,68.8850258543508,66.4970394620712,66.4970394620712,66.4970394620712,66.4970394620712,66.4970394620712,66.4970394620712
705,"SVN","Slovenia",21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,21.3520316727586,33.8398003662472,53.1528510977227,83.028416289053,63.7401763903981,66.9324984120882,49.739198958148,27.8489970118096,27.8489970118096,27.8489970118096,27.8489970118096,27.8489970118096,27.8489970118096
90,"SLB","Solomon Islands",23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,23.9598504600124,35.8205258425594,32.7564062516331,41.4222516686272,36.7421150038854,26.2851831827701,20.1720172551346,14.9271005457149,14.9271005457149,14.9271005457149,14.9271005457149,14.9271005457149,14.9271005457149
706,"SOM","Somalia",75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,75.0574042237334,72.2740865218976,46.0911182937974,22.2036379810663,9.57606854489039,22.7909323994652,50.5170135672007,38.7373108151582,38.7373108151582,38.7373108151582,38.7373108151582,38.7373108151582,38.7373108151582
710,"ZAF","South Africa",69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,69.9153920252372,71.0043886789583,73.2016408363896,64.7796158193696,57.8952982759847,45.2538062992271,32.861927494492,27.3263000150392,27.3263000150392,27.3263000150392,27.3263000150392,27.3263000150392,27.3263000150392
410,"KOR","South Korea",17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,17.7846823325937,24.3683181680346,31.1577623696426,55.7232450288396,54.369395632831,55.1777818611571,49.6898513755375,53.1265704317322,53.1265704317322,53.1265704317322,53.1265704317322,53.1265704317322,53.1265704317322
728,"SSD","South Sudan",51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,51.412680408507,52.5549093952421,50.4662688942566,73.6469330924472,71.0487093932836,87.0583334520088,93.3225961781955,85.188162916893,85.188162916893,85.188162916893,85.188162916893,85.188162916893,85.188162916893
724,"ESP","Spain",44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,44.359420658452,57.2363421494106,52.1128580815976,61.2016251257487,51.3271920570253,50.2343222339118,34.3066016438535,25.601261330953,25.601261330953,25.601261330953,25.601261330953,25.601261330953,25.601261330953
144,"LKA","Sri Lanka",23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,23.1388643816597,16.4875446712723,15.0862523880334,32.3399940518503,29.610396398777,49.2878653904443,42.1282883673496,38.8886244291134,38.8886244291134,38.8886244291134,38.8886244291134,38.8886244291134,38.8886244291134
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,42.887438281276,27.9453766758569,21.156688430126,16.6683429090442,7.65403636015273,54.9224214148525,97.959018289226,100,100,100,100,100,100
740,"SUR","Suriname",39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,39.9639525331456,41.0162533818444,22.4673623622951,17.7182146647888,4.80132642535202,12.4098563469656,18.2934390809715,27.5289662852586,27.5289662852586,27.5289662852586,27.5289662852586,27.5289662852586,27.5289662852586
752,"SWE","Sweden",41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,41.9855254081798,48.4968373422839,50.1624252583383,69.3750440658405,66.6873946704226,64.2019229725173,57.5427899927125,56.5645992559366,56.5645992559366,56.5645992559366,56.5645992559366,56.5645992559366,56.5645992559366
756,"CHE","Switzerland",32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,32.3898897052884,37.1498669984639,53.6768926552886,93.2738170778754,84.1578656640339,92.9086473795514,86.8912619326083,74.8906434335247,74.8906434335247,74.8906434335247,74.8906434335247,74.8906434335247,74.8906434335247
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,13.8679880633336,29.8027258281693,49.1270472682402,69.7091583119585,78.4990381169152,93.345486753528,80.9376182532772,76.5941627557286,76.5941627557286,76.5941627557286,76.5941627557286,76.5941627557286,76.5941627557286
762,"TJK","Tajikistan",82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,82.9513613295887,74.7557030478112,61.522860691769,64.4759505189997,87.8497833987239,89.2727088369735,97.5966268521343,100,100,100,100,100,100
834,"TZA","Tanzania",32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,32.2058886234392,36.6883750668385,36.6882676260683,33.4827096894947,39.1388624688472,52.0398785970475,57.8896041029527,56.7107811733964,56.7107811733964,56.7107811733964,56.7107811733964,56.7107811733964,56.7107811733964
764,"THA","Thailand",29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,29.0285836700405,43.4492100207096,46.3293615905125,52.3202795665452,44.5138429119697,44.2115366845186,35.794744198412,30.1508861299185,30.1508861299185,30.1508861299185,30.1508861299185,30.1508861299185,30.1508861299185
626,"TLS","Timor-Leste",56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,56.9143151503082,66.7648764198931,54.7748181799559,79.9666686177632,61.1773153688916,66.1350777021969,51.2177458308869,40.4703231071156,40.4703231071156,40.4703231071156,40.4703231071156,40.4703231071156,40.4703231071156
768,"TGO","Togo",75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,75.245320430611,81.2115132455627,79.6755957372722,62.8409290872919,44.0225744339903,50.2192749667075,46.4409981424247,21.0341485281222,21.0341485281222,21.0341485281222,21.0341485281222,21.0341485281222,21.0341485281222
776,"TON","Tonga",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
780,"TTO","Trinidad and Tobago",32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,32.0119093036159,45.0874896726227,58.5918814693287,75.0162397698352,77.0567246542886,84.0870887447568,72.358440509798,77.210666904257,77.210666904257,77.210666904257,77.210666904257,77.210666904257,77.210666904257
788,"TUN","Tunisia",34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,34.834431934751,27.1353075752903,34.1977666452787,0.0112963773971728,0,0,8.57287074702143,0,0,0,0,0,0
792,"TUR","Turkey",62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,62.6680408605694,63.7925817463077,59.7393011000765,65.4606555237907,61.7249761687305,61.4779637607523,57.0565866502432,48.604354555026,48.604354555026,48.604354555026,48.604354555026,48.604354555026,48.604354555026
795,"TKM","Turkmenistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.9836988791056,100,100,100,100,100,100,100,100,100
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
800,"UGA","Uganda",35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,35.0231784839643,14.117465424897,30.5589513596776,36.2981991425128,36.2702119081566,33.9668173447597,31.8294945957777,16.8278382053635,16.8278382053635,16.8278382053635,16.8278382053635,16.8278382053635,16.8278382053635
